timestamp,forecast_step,y_hat
2013-12-20 00:00:00+00:00,1,33.42093316718626
2013-12-20 01:00:00+00:00,2,26.973580472213406
2013-12-20 02:00:00+00:00,3,27.312058322388218
2013-12-20 03:00:00+00:00,4,24.319873470987933
2013-12-20 04:00:00+00:00,5,24.257722049939087
2013-12-20 05:00:00+00:00,6,22.086820255862534
2013-12-20 06:00:00+00:00,7,21.668943505626785
2013-12-20 07:00:00+00:00,8,20.50736450589696
2013-12-20 08:00:00+00:00,9,20.04124379407885
2013-12-20 09:00:00+00:00,10,19.32683556554057
2013-12-20 10:00:00+00:00,11,18.95773914028695
2013-12-20 11:00:00+00:00,12,18.518866897438436
2013-12-20 12:00:00+00:00,13,18.243931059089654
2013-12-20 13:00:00+00:00,14,17.96478177223954
2013-12-20 14:00:00+00:00,15,17.769686433934933
2013-12-20 15:00:00+00:00,16,17.588235867874705
2013-12-20 16:00:00+00:00,17,17.452900029333865
2013-12-20 17:00:00+00:00,18,17.333356449622084
2013-12-20 18:00:00+00:00,19,17.240673199436962
2013-12-20 19:00:00+00:00,20,17.161247732976104
2013-12-20 20:00:00+00:00,21,17.09823694182414
2013-12-20 21:00:00+00:00,22,17.045195461301365
2013-12-20 22:00:00+00:00,23,17.00253834564037
2013-12-20 23:00:00+00:00,24,16.967007198888815
