timestamp,forecast_step,y_hat
2014-01-01 23:00:00+00:00,1,4410.853826168846
2014-01-02 00:00:00+00:00,2,3891.5430691642478
2014-01-02 01:00:00+00:00,3,4959.505648967173
2014-01-02 02:00:00+00:00,4,5012.02027729643
2014-01-02 03:00:00+00:00,5,5243.737837548683
2014-01-02 04:00:00+00:00,6,5243.737837548683
2014-01-02 05:00:00+00:00,7,5243.737837548683
2014-01-02 06:00:00+00:00,8,5243.737837548683
2014-01-02 07:00:00+00:00,9,5243.737837548683
2014-01-02 08:00:00+00:00,10,5243.737837548683
2014-01-02 09:00:00+00:00,11,5243.737837548683
2014-01-02 10:00:00+00:00,12,5243.737837548683
2014-01-02 11:00:00+00:00,13,5243.737837548683
2014-01-02 12:00:00+00:00,14,5243.737837548683
2014-01-02 13:00:00+00:00,15,5243.737837548683
2014-01-02 14:00:00+00:00,16,5243.737837548683
2014-01-02 15:00:00+00:00,17,5243.737837548683
2014-01-02 16:00:00+00:00,18,5243.737837548683
2014-01-02 17:00:00+00:00,19,5243.737837548683
2014-01-02 18:00:00+00:00,20,5243.737837548683
2014-01-02 19:00:00+00:00,21,5243.737837548683
2014-01-02 20:00:00+00:00,22,5243.737837548683
2014-01-02 21:00:00+00:00,23,5243.737837548683
2014-01-02 22:00:00+00:00,24,5243.737837548683
