timestamp,forecast_step,y_hat
2013-12-20 00:00:00+00:00,1,25.289843744970245
2013-12-20 01:00:00+00:00,2,21.55892740587516
2013-12-20 02:00:00+00:00,3,22.179269349817268
2013-12-20 03:00:00+00:00,4,20.49709588907605
2013-12-20 04:00:00+00:00,5,21.176106154443357
2013-12-20 05:00:00+00:00,6,20.353979349594145
2013-12-20 06:00:00+00:00,7,20.840594588158098
2013-12-20 07:00:00+00:00,8,20.40319696325092
2013-12-20 08:00:00+00:00,9,20.710638052271538
2013-12-20 09:00:00+00:00,10,20.46463695810491
2013-12-20 10:00:00+00:00,11,20.649632036724018
2013-12-20 11:00:00+00:00,12,20.50740127607537
2013-12-20 12:00:00+00:00,13,20.616639030718847
2013-12-20 13:00:00+00:00,14,20.533489833190185
2013-12-20 14:00:00+00:00,15,20.597579097893487
2013-12-20 15:00:00+00:00,16,20.548801691441714
2013-12-20 16:00:00+00:00,17,20.586341919093346
2013-12-20 17:00:00+00:00,18,20.557711502313474
2013-12-20 18:00:00+00:00,19,20.57970035808768
2013-12-20 19:00:00+00:00,20,20.562899643250272
2013-12-20 20:00:00+00:00,21,20.575783796448572
2013-12-20 21:00:00+00:00,22,20.565928285772515
2013-12-20 22:00:00+00:00,23,20.573479890775378
2013-12-20 23:00:00+00:00,24,20.56769993562503
