timestamp,forecast_step,y_hat
2013-12-20 00:00:00+00:00,1,131.29099903259294
2013-12-20 01:00:00+00:00,2,122.82527163616993
2013-12-20 02:00:00+00:00,3,122.78460082645543
2013-12-20 03:00:00+00:00,4,122.78460082645543
2013-12-20 04:00:00+00:00,5,122.78460082645543
2013-12-20 05:00:00+00:00,6,122.78460082645543
2013-12-20 06:00:00+00:00,7,122.78460082645543
2013-12-20 07:00:00+00:00,8,122.78460082645543
2013-12-20 08:00:00+00:00,9,122.78460082645543
2013-12-20 09:00:00+00:00,10,122.78460082645543
2013-12-20 10:00:00+00:00,11,122.78460082645543
2013-12-20 11:00:00+00:00,12,122.78460082645543
2013-12-20 12:00:00+00:00,13,122.78460082645543
2013-12-20 13:00:00+00:00,14,122.78460082645543
2013-12-20 14:00:00+00:00,15,122.78460082645543
2013-12-20 15:00:00+00:00,16,122.78460082645543
2013-12-20 16:00:00+00:00,17,122.78460082645543
2013-12-20 17:00:00+00:00,18,122.78460082645543
2013-12-20 18:00:00+00:00,19,122.78460082645543
2013-12-20 19:00:00+00:00,20,122.78460082645543
2013-12-20 20:00:00+00:00,21,122.78460082645543
2013-12-20 21:00:00+00:00,22,122.78460082645543
2013-12-20 22:00:00+00:00,23,122.78460082645543
2013-12-20 23:00:00+00:00,24,122.78460082645543
